DATE,TIME,1MIN,6MIN,ALTERNATE,PREDICTED,RESIDUAL
03/12/2011,14:44,0.28,-,-,0.32,-0.04
03/12/2011,14:45,0.42,-,-,0.32,0.10
03/12/2011,14:46,0.55,-,-,0.32,0.23
03/12/2011,14:47,0.61,-,-,0.32,0.29
03/12/2011,14:48,0.63,0.61,-,0.32,0.31
03/12/2011,14:49,0.58,-,-,0.32,0.26
03/12/2011,14:50,0.50,-,-,0.32,0.18
03/12/2011,14:51,0.35,-,-,0.32,0.03
03/12/2011,14:52,0.21,-,-,0.32,-0.11
03/12/2011,14:53,0.08,-,-,0.32,-0.24
03/12/2011,14:54,0.00,0.04,-,0.32,-0.32
03/12/2011,14:55,-0.07,-,-,0.32,-0.39
03/12/2011,14:56,-0.06,-,-,0.32,-0.38
03/12/2011,14:57,0.02,-,-,0.32,-0.30
03/12/2011,14:58,0.16,-,-,0.32,-0.16
03/12/2011,14:59,0.31,-,-,0.32,-0.01
03/12/2011,15:00,0.48,0.39,-,0.32,0.16
03/12/2011,15:01,0.57,-,-,0.32,0.25
03/12/2011,15:02,0.67,-,-,0.32,0.35
03/12/2011,15:03,0.67,-,-,0.32,0.35
03/12/2011,15:04,0.62,-,-,0.32,0.30
03/12/2011,15:05,0.52,-,-,0.32,0.20
03/12/2011,15:06,0.39,0.46,-,0.32,0.07
03/12/2011,15:07,0.31,-,-,0.32,-0.01
03/12/2011,15:08,0.21,-,-,0.32,-0.11
03/12/2011,15:09,0.10,-,-,0.32,-0.22
03/12/2011,15:10,0.08,-,-,0.32,-0.24
03/12/2011,15:11,0.05,-,-,0.32,-0.27
03/12/2011,15:12,0.07,0.08,-,0.32,-0.25
03/12/2011,15:13,0.16,-,-,0.32,-0.16
03/12/2011,15:14,0.27,-,-,0.32,-0.05
03/12/2011,15:15,0.36,-,-,0.32,0.04
03/12/2011,15:16,0.39,-,-,0.32,0.07
03/12/2011,15:17,0.40,-,-,0.32,0.08
03/12/2011,15:18,0.38,0.39,-,0.32,0.06
03/12/2011,15:19,0.39,-,-,0.32,0.07
03/12/2011,15:20,0.38,-,-,0.32,0.06
03/12/2011,15:21,0.34,-,-,0.32,0.02
03/12/2011,15:22,0.29,-,-,0.32,-0.03
03/12/2011,15:23,0.23,-,-,0.32,-0.09
03/12/2011,15:24,0.21,0.23,-,0.32,-0.11
03/12/2011,15:25,0.20,-,-,0.32,-0.12
03/12/2011,15:26,0.26,-,-,0.32,-0.06
03/12/2011,15:27,0.31,-,-,0.32,-0.01
03/12/2011,15:28,0.37,-,-,0.32,0.05
03/12/2011,15:29,0.39,-,-,0.32,0.07
03/12/2011,15:30,0.39,0.39,-,0.32,0.07
03/12/2011,15:31,0.45,-,-,0.32,0.13
03/12/2011,15:32,0.47,-,-,0.32,0.15
03/12/2011,15:33,0.41,-,-,0.32,0.09
03/12/2011,15:34,0.37,-,-,0.32,0.05
03/12/2011,15:35,0.37,-,-,0.32,0.05
03/12/2011,15:36,0.39,0.38,-,0.32,0.07
03/12/2011,15:37,0.39,-,-,0.32,0.07
03/12/2011,15:38,0.40,-,-,0.32,0.08
03/12/2011,15:39,0.35,-,-,0.32,0.03
03/12/2011,15:40,0.32,-,-,0.32,0.00
03/12/2011,15:41,0.29,-,-,0.32,-0.03
03/12/2011,15:42,0.22,0.25,-,0.32,-0.10
03/12/2011,15:43,0.17,-,-,0.32,-0.15
03/12/2011,15:44,0.20,-,-,0.32,-0.12
03/12/2011,15:45,0.24,-,-,0.32,-0.08
03/12/2011,15:46,0.24,-,-,0.32,-0.08
03/12/2011,15:47,0.29,-,-,0.32,-0.03
03/12/2011,15:48,0.36,0.33,-,0.32,0.04
03/12/2011,15:49,0.42,-,-,0.32,0.10
03/12/2011,15:50,0.48,-,-,0.32,0.16
03/12/2011,15:51,0.46,-,-,0.32,0.14
03/12/2011,15:52,0.42,-,-,0.32,0.10
03/12/2011,15:53,0.38,-,-,0.32,0.06
03/12/2011,15:54,0.34,0.35,-,0.32,0.02
03/12/2011,15:55,0.26,-,-,0.32,-0.06
03/12/2011,15:56,0.21,-,-,0.32,-0.11
03/12/2011,15:57,0.18,-,-,0.32,-0.14
03/12/2011,15:58,0.17,-,-,0.32,-0.15
03/12/2011,15:59,0.16,-,-,0.32,-0.16
03/12/2011,16:00,0.18,0.17,-,0.32,-0.14
03/12/2011,16:01,0.21,-,-,0.32,-0.11
03/12/2011,16:02,0.27,-,-,0.32,-0.05
03/12/2011,16:03,0.34,-,-,0.32,0.02
03/12/2011,16:04,0.38,-,-,0.32,0.06
03/12/2011,16:05,0.41,-,-,0.32,0.09
03/12/2011,16:06,0.46,0.44,-,0.32,0.14
03/12/2011,16:07,0.49,-,-,0.32,0.17
03/12/2011,16:08,0.48,-,-,0.32,0.16
03/12/2011,16:09,0.49,-,-,0.32,0.17
03/12/2011,16:10,0.51,-,-,0.31,0.20
03/12/2011,16:11,0.46,-,-,0.31,0.15
03/12/2011,16:12,0.43,0.44,-,0.31,0.12
03/12/2011,16:13,0.36,-,-,0.31,0.05
03/12/2011,16:14,0.29,-,-,0.31,-0.02
03/12/2011,16:15,0.22,-,-,0.31,-0.09
03/12/2011,16:16,0.13,-,-,0.31,-0.18
03/12/2011,16:17,0.08,-,-,0.31,-0.23
03/12/2011,16:18,0.05,0.07,-,0.31,-0.26
03/12/2011,16:19,0.05,-,-,0.31,-0.26
03/12/2011,16:20,0.04,-,-,0.31,-0.27
03/12/2011,16:21,0.06,-,-,0.31,-0.25
03/12/2011,16:22,0.13,-,-,0.31,-0.18
03/12/2011,16:23,0.16,-,-,0.31,-0.15
03/12/2011,16:24,0.22,0.20,-,0.31,-0.09
03/12/2011,16:25,0.30,-,-,0.31,-0.01
03/12/2011,16:26,0.40,-,-,0.31,0.09
03/12/2011,16:27,0.44,-,-,0.31,0.13
03/12/2011,16:28,0.46,-,-,0.31,0.15
03/12/2011,16:29,0.47,-,-,0.31,0.16
03/12/2011,16:30,0.51,0.49,-,0.31,0.20
03/12/2011,16:31,0.51,-,-,0.31,0.20
03/12/2011,16:32,0.47,-,-,0.31,0.16
03/12/2011,16:33,0.44,-,-,0.31,0.13
03/12/2011,16:34,0.39,-,-,0.31,0.08
03/12/2011,16:35,0.35,-,-,0.31,0.04
03/12/2011,16:36,0.32,0.34,-,0.31,0.01
03/12/2011,16:37,0.28,-,-,0.31,-0.03
03/12/2011,16:38,0.26,-,-,0.31,-0.05
03/12/2011,16:39,0.26,-,-,0.31,-0.05
03/12/2011,16:40,0.25,-,-,0.31,-0.06
03/12/2011,16:41,0.22,-,-,0.31,-0.09
03/12/2011,16:42,0.23,0.23,-,0.31,-0.08
03/12/2011,16:43,0.21,-,-,0.31,-0.10
03/12/2011,16:44,0.24,-,-,0.31,-0.07
03/12/2011,16:45,0.23,-,-,0.31,-0.08
03/12/2011,16:46,0.25,-,-,0.31,-0.06
03/12/2011,16:47,0.27,-,-,0.31,-0.04
03/12/2011,16:48,0.29,0.28,-,0.31,-0.02
03/12/2011,16:49,0.31,-,-,0.31,0.00
03/12/2011,16:50,0.35,-,-,0.31,0.04
03/12/2011,16:51,0.37,-,-,0.31,0.06
03/12/2011,16:52,0.40,-,-,0.31,0.09
03/12/2011,16:53,0.40,-,-,0.31,0.09
03/12/2011,16:54,0.37,0.38,-,0.31,0.06
03/12/2011,16:55,0.33,-,-,0.31,0.02
03/12/2011,16:56,0.28,-,-,0.31,-0.03
03/12/2011,16:57,0.25,-,-,0.31,-0.06
03/12/2011,16:58,0.21,-,-,0.31,-0.10
03/12/2011,16:59,0.20,-,-,0.31,-0.11
03/12/2011,17:00,0.21,0.21,-,0.31,-0.10
03/12/2011,17:01,0.26,-,-,0.31,-0.05
03/12/2011,17:02,0.31,-,-,0.31,0.00
03/12/2011,17:03,0.37,-,-,0.31,0.06
03/12/2011,17:04,0.42,-,-,0.31,0.11
03/12/2011,17:05,0.47,-,-,0.31,0.16
03/12/2011,17:06,0.50,0.48,-,0.31,0.19
03/12/2011,17:07,0.49,-,-,0.31,0.18
03/12/2011,17:08,0.50,-,-,0.31,0.19
03/12/2011,17:09,0.47,-,-,0.31,0.16
03/12/2011,17:10,0.46,-,-,0.30,0.16
03/12/2011,17:11,0.42,-,-,0.30,0.12
03/12/2011,17:12,0.37,0.39,-,0.30,0.07
03/12/2011,17:13,0.31,-,-,0.30,0.01
03/12/2011,17:14,0.26,-,-,0.30,-0.04
03/12/2011,17:15,0.20,-,-,0.30,-0.10
03/12/2011,17:16,0.14,-,-,0.30,-0.16
03/12/2011,17:17,0.10,-,-,0.30,-0.20
03/12/2011,17:18,0.03,0.06,-,0.30,-0.27
03/12/2011,17:19,-0.04,-,-,0.30,-0.34
03/12/2011,17:20,-0.07,-,-,0.30,-0.37
03/12/2011,17:21,-0.10,-,-,0.30,-0.40
03/12/2011,17:22,-0.05,-,-,0.30,-0.35
03/12/2011,17:23,0.04,-,-,0.30,-0.26
03/12/2011,17:24,0.14,0.10,-,0.30,-0.16
03/12/2011,17:25,0.30,-,-,0.30,0.00
03/12/2011,17:26,0.44,-,-,0.30,0.14
03/12/2011,17:27,0.58,-,-,0.30,0.28
03/12/2011,17:28,0.72,-,-,0.30,0.42
03/12/2011,17:29,0.82,-,-,0.30,0.52
03/12/2011,17:30,0.89,0.84,-,0.30,0.59
03/12/2011,17:31,0.86,-,-,0.30,0.56
03/12/2011,17:32,0.75,-,-,0.30,0.45
03/12/2011,17:33,0.63,-,-,0.30,0.33
03/12/2011,17:34,0.49,-,-,0.30,0.19
03/12/2011,17:35,0.39,-,-,0.30,0.09
03/12/2011,17:36,0.30,0.34,-,0.30,0.00
03/12/2011,17:37,0.24,-,-,0.30,-0.06
03/12/2011,17:38,0.19,-,-,0.30,-0.11
03/12/2011,17:39,0.19,-,-,0.30,-0.11
03/12/2011,17:40,0.26,-,-,0.29,-0.03
03/12/2011,17:41,0.32,-,-,0.29,0.03
03/12/2011,17:42,0.35,0.33,-,0.29,0.06
03/12/2011,17:43,0.33,-,-,0.29,0.04
03/12/2011,17:44,0.26,-,-,0.29,-0.03
03/12/2011,17:45,0.16,-,-,0.29,-0.13
03/12/2011,17:46,0.06,-,-,0.29,-0.23
03/12/2011,17:47,-0.05,-,-,0.29,-0.34
03/12/2011,17:48,-0.15,-0.10,-,0.29,-0.44
03/12/2011,17:49,-0.21,-,-,0.29,-0.50
03/12/2011,17:50,-0.22,-,-,0.29,-0.51
03/12/2011,17:51,-0.17,-,-,0.29,-0.46
03/12/2011,17:52,-0.09,-,-,0.29,-0.38
03/12/2011,17:53,0.05,-,-,0.29,-0.24
03/12/2011,17:54,0.25,0.15,-,0.29,-0.04
03/12/2011,17:55,0.44,-,-,0.29,0.15
03/12/2011,17:56,0.63,-,-,0.29,0.34
03/12/2011,17:57,0.78,-,-,0.29,0.49
03/12/2011,17:58,0.86,-,-,0.29,0.57
03/12/2011,17:59,0.87,-,-,0.29,0.58
03/12/2011,18:00,0.82,0.84,-,0.29,0.53
03/12/2011,18:01,0.74,-,-,0.29,0.45
03/12/2011,18:02,0.65,-,-,0.29,0.36
03/12/2011,18:03,0.53,-,-,0.29,0.24
03/12/2011,18:04,0.43,-,-,0.28,0.15
03/12/2011,18:05,0.32,-,-,0.28,0.04
03/12/2011,18:06,0.19,0.26,-,0.28,-0.09
03/12/2011,18:07,0.13,-,-,0.28,-0.15
03/12/2011,18:08,0.10,-,-,0.28,-0.18
03/12/2011,18:09,0.09,-,-,0.28,-0.19
03/12/2011,18:10,0.09,-,-,0.28,-0.19
03/12/2011,18:11,0.13,-,-,0.28,-0.15
03/12/2011,18:12,0.15,0.15,-,0.28,-0.13
03/12/2011,18:13,0.22,-,-,0.28,-0.06
03/12/2011,18:14,0.32,-,-,0.28,0.04
03/12/2011,18:15,0.37,-,-,0.28,0.09
03/12/2011,18:16,0.39,-,-,0.28,0.11
03/12/2011,18:17,0.40,-,-,0.28,0.12
03/12/2011,18:18,0.38,0.38,-,0.28,0.10
03/12/2011,18:19,0.32,-,-,0.28,0.04
03/12/2011,18:20,0.26,-,-,0.28,-0.02
03/12/2011,18:21,0.21,-,-,0.28,-0.07
03/12/2011,18:22,0.14,-,-,0.28,-0.14
03/12/2011,18:23,0.04,-,-,0.28,-0.24
03/12/2011,18:24,-0.02,0.02,-,0.28,-0.30
03/12/2011,18:25,-0.04,-,-,0.28,-0.32
03/12/2011,18:26,-0.03,-,-,0.28,-0.31
03/12/2011,18:27,0.00,-,-,0.28,-0.28
03/12/2011,18:28,0.06,-,-,0.27,-0.21
03/12/2011,18:29,0.12,-,-,0.27,-0.15
03/12/2011,18:30,0.24,0.18,-,0.27,-0.03
03/12/2011,18:31,0.35,-,-,0.27,0.08
03/12/2011,18:32,0.46,-,-,0.27,0.19
03/12/2011,18:33,0.56,-,-,0.27,0.29
03/12/2011,18:34,0.63,-,-,0.27,0.36
03/12/2011,18:35,0.68,-,-,0.27,0.41
03/12/2011,18:36,0.70,0.68,-,0.27,0.43
03/12/2011,18:37,0.67,-,-,0.27,0.40
03/12/2011,18:38,0.59,-,-,0.27,0.32
03/12/2011,18:39,0.50,-,-,0.27,0.23
03/12/2011,18:40,0.40,-,-,0.26,0.14
03/12/2011,18:41,0.31,-,-,0.26,0.05
03/12/2011,18:42,0.25,0.28,-,0.26,-0.01
03/12/2011,18:43,0.19,-,-,0.26,-0.07
03/12/2011,18:44,0.15,-,-,0.26,-0.11
03/12/2011,18:45,0.15,-,-,0.26,-0.11
03/12/2011,18:46,0.18,-,-,0.26,-0.08
03/12/2011,18:47,0.18,-,-,0.26,-0.08
03/12/2011,18:48,0.19,0.19,-,0.26,-0.07
03/12/2011,18:49,0.19,-,-,0.26,-0.07
03/12/2011,18:50,0.13,-,-,0.26,-0.13
03/12/2011,18:51,0.09,-,-,0.26,-0.17
03/12/2011,18:52,0.09,-,-,0.26,-0.17
03/12/2011,18:53,0.08,-,-,0.26,-0.18
03/12/2011,18:54,0.11,0.10,-,0.26,-0.15
03/12/2011,18:55,0.15,-,-,0.26,-0.11
03/12/2011,18:56,0.20,-,-,0.26,-0.06
03/12/2011,18:57,0.25,-,-,0.26,-0.01
03/12/2011,18:58,0.33,-,-,0.25,0.08
03/12/2011,18:59,0.36,-,-,0.25,0.11
03/12/2011,19:00,0.39,0.38,-,0.25,0.14
03/12/2011,19:01,0.42,-,-,0.25,0.17
03/12/2011,19:02,0.42,-,-,0.25,0.17
03/12/2011,19:03,0.41,-,-,0.25,0.16
03/12/2011,19:04,0.39,-,-,0.25,0.14
03/12/2011,19:05,0.34,-,-,0.25,0.09
03/12/2011,19:06,0.30,0.32,-,0.25,0.05
03/12/2011,19:07,0.25,-,-,0.25,0.00
03/12/2011,19:08,0.17,-,-,0.25,-0.08
03/12/2011,19:09,0.12,-,-,0.25,-0.13
03/12/2011,19:10,0.10,-,-,0.24,-0.14
03/12/2011,19:11,0.06,-,-,0.24,-0.18
03/12/2011,19:12,0.08,0.08,-,0.24,-0.16
03/12/2011,19:13,0.15,-,-,0.24,-0.09
03/12/2011,19:14,0.21,-,-,0.24,-0.03
03/12/2011,19:15,0.33,-,-,0.24,0.09
03/12/2011,19:16,0.48,-,-,0.24,0.24
03/12/2011,19:17,0.58,-,-,0.24,0.34
03/12/2011,19:18,0.67,0.62,-,0.24,0.43
03/12/2011,19:19,0.71,-,-,0.24,0.47
03/12/2011,19:20,0.69,-,-,0.24,0.45
03/12/2011,19:21,0.63,-,-,0.24,0.39
03/12/2011,19:22,0.52,-,-,0.23,0.29
03/12/2011,19:23,0.40,-,-,0.23,0.17
03/12/2011,19:24,0.27,0.33,-,0.23,0.04
03/12/2011,19:25,0.14,-,-,0.23,-0.09
03/12/2011,19:26,0.02,-,-,0.23,-0.21
03/12/2011,19:27,-0.08,-,-,0.23,-0.31
03/12/2011,19:28,-0.17,-,-,0.23,-0.40
03/12/2011,19:29,-0.21,-,-,0.23,-0.44
03/12/2011,19:30,-0.21,-0.20,-,0.23,-0.44
03/12/2011,19:31,-0.16,-,-,0.23,-0.39
03/12/2011,19:32,-0.05,-,-,0.23,-0.28
03/12/2011,19:33,0.07,-,-,0.23,-0.16
03/12/2011,19:34,0.19,-,-,0.23,-0.04
03/12/2011,19:35,0.28,-,-,0.23,0.05
03/12/2011,19:36,0.32,0.29,-,0.23,0.09
03/12/2011,19:37,0.32,-,-,0.23,0.09
03/12/2011,19:38,0.27,-,-,0.23,0.04
03/12/2011,19:39,0.20,-,-,0.23,-0.03
03/12/2011,19:40,0.12,-,-,0.22,-0.10
03/12/2011,19:41,0.09,-,-,0.22,-0.13
03/12/2011,19:42,0.08,0.09,-,0.22,-0.14
03/12/2011,19:43,0.09,-,-,0.22,-0.13
03/12/2011,19:44,0.14,-,-,0.22,-0.08
03/12/2011,19:45,0.27,-,-,0.22,0.05
03/12/2011,19:46,0.45,-,-,0.22,0.23
03/12/2011,19:47,0.65,-,-,0.22,0.43
03/12/2011,19:48,0.77,0.69,-,0.22,0.55
03/12/2011,19:49,0.80,-,-,0.22,0.58
03/12/2011,19:50,0.76,-,-,0.22,0.54
03/12/2011,19:51,0.70,-,-,0.22,0.48
03/12/2011,19:52,0.58,-,-,0.21,0.37
03/12/2011,19:53,0.43,-,-,0.21,0.22
03/12/2011,19:54,0.28,0.35,-,0.21,0.07
03/12/2011,19:55,0.14,-,-,0.21,-0.07
03/12/2011,19:56,0.01,-,-,0.21,-0.20
03/12/2011,19:57,-0.09,-,-,0.21,-0.30
03/12/2011,19:58,-0.11,-,-,0.20,-0.31
03/12/2011,19:59,-0.07,-,-,0.20,-0.27
03/12/2011,20:00,0.00,-0.03,-,0.20,-0.20
03/12/2011,20:01,0.07,-,-,0.20,-0.13
03/12/2011,20:02,0.12,-,-,0.20,-0.08
03/12/2011,20:03,0.19,-,-,0.20,-0.01
03/12/2011,20:04,0.23,-,-,0.20,0.03
03/12/2011,20:05,0.23,-,-,0.20,0.03
03/12/2011,20:06,0.22,0.22,-,0.20,0.02
03/12/2011,20:07,0.16,-,-,0.20,-0.04
03/12/2011,20:08,0.09,-,-,0.20,-0.11
03/12/2011,20:09,0.02,-,-,0.20,-0.18
03/12/2011,20:10,-0.03,-,-,0.19,-0.22
03/12/2011,20:11,-0.09,-,-,0.19,-0.28
03/12/2011,20:12,-0.13,-0.10,-,0.19,-0.32
03/12/2011,20:13,-0.12,-,-,0.19,-0.31
03/12/2011,20:14,-0.02,-,-,0.19,-0.21
03/12/2011,20:15,0.09,-,-,0.19,-0.10
03/12/2011,20:16,0.23,-,-,0.19,0.04
03/12/2011,20:17,0.38,-,-,0.19,0.19
03/12/2011,20:18,0.50,0.44,-,0.19,0.31
03/12/2011,20:19,0.58,-,-,0.19,0.39
03/12/2011,20:20,0.59,-,-,0.19,0.40
03/12/2011,20:21,0.55,-,-,0.19,0.36
03/12/2011,20:22,0.48,-,-,0.18,0.30
03/12/2011,20:23,0.42,-,-,0.18,0.24
03/12/2011,20:24,0.35,0.38,-,0.18,0.17
03/12/2011,20:25,0.26,-,-,0.18,0.08
03/12/2011,20:26,0.24,-,-,0.18,0.06
03/12/2011,20:27,0.22,-,-,0.18,0.04
03/12/2011,20:28,0.25,-,-,0.18,0.07
03/12/2011,20:29,0.30,-,-,0.18,0.12
03/12/2011,20:30,0.34,0.32,-,0.18,0.16
03/12/2011,20:31,0.37,-,-,0.18,0.19
03/12/2011,20:32,0.36,-,-,0.18,0.18
03/12/2011,20:33,0.33,-,-,0.18,0.15
03/12/2011,20:34,0.27,-,-,0.17,0.10
03/12/2011,20:35,0.20,-,-,0.17,0.03
03/12/2011,20:36,0.12,0.15,-,0.17,-0.05
03/12/2011,20:37,0.00,-,-,0.17,-0.17
03/12/2011,20:38,-0.08,-,-,0.17,-0.25
03/12/2011,20:39,-0.14,-,-,0.17,-0.31
03/12/2011,20:40,-0.19,-,-,0.17,-0.36
03/12/2011,20:41,-0.17,-,-,0.17,-0.34
03/12/2011,20:42,-0.13,-0.15,-,0.17,-0.30
03/12/2011,20:43,-0.09,-,-,0.17,-0.26
03/12/2011,20:44,-0.04,-,-,0.17,-0.21
03/12/2011,20:45,0.04,-,-,0.17,-0.13
03/12/2011,20:46,0.14,-,-,0.16,-0.02
03/12/2011,20:47,0.23,-,-,0.16,0.07
03/12/2011,20:48,0.26,0.23,-,0.16,0.10
03/12/2011,20:49,0.24,-,-,0.16,0.08
03/12/2011,20:50,0.24,-,-,0.16,0.08
03/12/2011,20:51,0.23,-,-,0.16,0.07
03/12/2011,20:52,0.24,-,-,0.16,0.08
03/12/2011,20:53,0.27,-,-,0.16,0.11
03/12/2011,20:54,0.26,0.26,-,0.16,0.10
03/12/2011,20:55,0.23,-,-,0.16,0.07
03/12/2011,20:56,0.21,-,-,0.16,0.05
03/12/2011,20:57,0.21,-,-,0.16,0.05
03/12/2011,20:58,0.19,-,-,0.15,0.04
03/12/2011,20:59,0.13,-,-,0.15,-0.02
03/12/2011,21:00,0.06,0.10,-,0.15,-0.09
03/12/2011,21:01,0.03,-,-,0.15,-0.12
03/12/2011,21:02,0.00,-,-,0.15,-0.15
03/12/2011,21:03,0.01,-,-,0.15,-0.14
03/12/2011,21:04,0.06,-,-,0.14,-0.08
03/12/2011,21:05,0.14,-,-,0.14,0.00
03/12/2011,21:06,0.21,0.17,-,0.14,0.07
03/12/2011,21:07,0.26,-,-,0.14,0.12
03/12/2011,21:08,0.32,-,-,0.14,0.18
03/12/2011,21:09,0.32,-,-,0.14,0.18
03/12/2011,21:10,0.28,-,-,0.14,0.14
03/12/2011,21:11,0.20,-,-,0.14,0.06
03/12/2011,21:12,0.10,0.15,-,0.14,-0.04
03/12/2011,21:13,0.01,-,-,0.14,-0.13
03/12/2011,21:14,-0.04,-,-,0.14,-0.18
03/12/2011,21:15,-0.05,-,-,0.14,-0.19
03/12/2011,21:16,-0.04,-,-,0.13,-0.17
03/12/2011,21:17,-0.04,-,-,0.13,-0.17
03/12/2011,21:18,-0.05,-0.04,-,0.13,-0.18
03/12/2011,21:19,-0.01,-,-,0.13,-0.14
03/12/2011,21:20,0.05,-,-,0.13,-0.08
03/12/2011,21:21,0.09,-,-,0.13,-0.04
03/12/2011,21:22,0.10,-,-,0.13,-0.03
03/12/2011,21:23,0.13,-,-,0.13,0.00
03/12/2011,21:24,0.17,0.15,-,0.13,0.04
03/12/2011,21:25,0.23,-,-,0.13,0.10
03/12/2011,21:26,0.27,-,-,0.13,0.14
03/12/2011,21:27,0.32,-,-,0.13,0.19
03/12/2011,21:28,0.37,-,-,0.12,0.25
03/12/2011,21:29,0.40,-,-,0.12,0.28
03/12/2011,21:30,0.44,0.41,-,0.12,0.32
03/12/2011,21:31,0.42,-,-,0.12,0.30
03/12/2011,21:32,0.39,-,-,0.12,0.27
03/12/2011,21:33,0.37,-,-,0.12,0.25
03/12/2011,21:34,0.27,-,-,0.12,0.15
03/12/2011,21:35,0.19,-,-,0.12,0.07
03/12/2011,21:36,0.12,0.16,-,0.12,0.00
03/12/2011,21:37,0.06,-,-,0.12,-0.06
03/12/2011,21:38,-0.05,-,-,0.12,-0.17
03/12/2011,21:39,-0.15,-,-,0.12,-0.27
03/12/2011,21:40,-0.24,-,-,0.11,-0.35
03/12/2011,21:41,-0.27,-,-,0.11,-0.38
03/12/2011,21:42,-0.25,-0.25,-,0.11,-0.36
03/12/2011,21:43,-0.17,-,-,0.11,-0.28
03/12/2011,21:44,-0.04,-,-,0.11,-0.15
03/12/2011,21:45,0.10,-,-,0.11,-0.01
03/12/2011,21:46,0.22,-,-,0.11,0.11
03/12/2011,21:47,0.30,-,-,0.11,0.19
03/12/2011,21:48,0.36,0.33,-,0.11,0.25
03/12/2011,21:49,0.41,-,-,0.11,0.30
03/12/2011,21:50,0.41,-,-,0.11,0.30
03/12/2011,21:51,0.33,-,-,0.11,0.22
03/12/2011,21:52,0.26,-,-,0.10,0.16
03/12/2011,21:53,0.17,-,-,0.10,0.07
03/12/2011,21:54,0.09,0.14,-,0.10,-0.01
03/12/2011,21:55,0.07,-,-,0.10,-0.03
03/12/2011,21:56,0.06,-,-,0.10,-0.04
03/12/2011,21:57,0.05,-,-,0.10,-0.05
03/12/2011,21:58,0.06,-,-,0.10,-0.04
03/12/2011,21:59,0.09,-,-,0.10,-0.01
03/12/2011,22:00,0.12,0.10,-,0.10,0.02
03/12/2011,22:01,0.17,-,-,0.10,0.07
03/12/2011,22:02,0.17,-,-,0.10,0.07
03/12/2011,22:03,0.15,-,-,0.10,0.05
03/12/2011,22:04,0.12,-,-,0.10,0.02
03/12/2011,22:05,0.07,-,-,0.10,-0.03
03/12/2011,22:06,0.04,0.06,-,0.10,-0.06
03/12/2011,22:07,0.04,-,-,0.10,-0.06
03/12/2011,22:08,0.05,-,-,0.10,-0.05
03/12/2011,22:09,0.09,-,-,0.10,-0.01
03/12/2011,22:10,0.12,-,-,0.09,0.03
03/12/2011,22:11,0.18,-,-,0.09,0.09
03/12/2011,22:12,0.26,0.22,-,0.09,0.17
03/12/2011,22:13,0.32,-,-,0.09,0.23
03/12/2011,22:14,0.37,-,-,0.09,0.28
03/12/2011,22:15,0.36,-,-,0.09,0.27
03/12/2011,22:16,0.30,-,-,0.09,0.21
03/12/2011,22:17,0.23,-,-,0.09,0.14
03/12/2011,22:18,0.13,0.17,-,0.09,0.04
03/12/2011,22:19,0.03,-,-,0.09,-0.06
03/12/2011,22:20,-0.09,-,-,0.09,-0.18
03/12/2011,22:21,-0.18,-,-,0.09,-0.27
03/12/2011,22:22,-0.25,-,-,0.08,-0.33
03/12/2011,22:23,-0.26,-,-,0.08,-0.34
03/12/2011,22:24,-0.20,-0.21,-,0.08,-0.28
03/12/2011,22:25,0.00,-,-,0.08,-0.08
03/12/2011,22:26,0.20,-,-,0.08,0.12
03/12/2011,22:27,0.33,-,-,0.08,0.25
03/12/2011,22:28,0.39,-,-,0.08,0.31
03/12/2011,22:29,0.40,-,-,0.08,0.32
03/12/2011,22:30,0.37,0.37,-,0.08,0.29
03/12/2011,22:31,0.24,-,-,0.08,0.16
03/12/2011,22:32,0.06,-,-,0.08,-0.02
03/12/2011,22:33,-0.13,-,-,0.08,-0.21
03/12/2011,22:34,-0.27,-,-,0.08,-0.35
03/12/2011,22:35,-0.37,-,-,0.08,-0.45
03/12/2011,22:36,-0.39,-0.36,-,0.08,-0.47
03/12/2011,22:37,-0.31,-,-,0.08,-0.39
03/12/2011,22:38,-0.11,-,-,0.08,-0.19
03/12/2011,22:39,0.11,-,-,0.08,0.03
03/12/2011,22:40,0.37,-,-,0.07,0.30
03/12/2011,22:41,0.60,-,-,0.07,0.53
03/12/2011,22:42,0.75,0.66,-,0.07,0.68
03/12/2011,22:43,0.78,-,-,0.07,0.71
03/12/2011,22:44,0.75,-,-,0.07,0.68
03/12/2011,22:45,0.66,-,-,0.07,0.59
03/12/2011,22:46,0.48,-,-,0.07,0.41
03/12/2011,22:47,0.30,-,-,0.07,0.23
03/12/2011,22:48,0.11,0.20,-,0.07,0.04
03/12/2011,22:49,-0.07,-,-,0.07,-0.14
03/12/2011,22:50,-0.23,-,-,0.07,-0.30
03/12/2011,22:51,-0.33,-,-,0.07,-0.40
03/12/2011,22:52,-0.36,-,-,0.07,-0.43
03/12/2011,22:53,-0.29,-,-,0.07,-0.36
03/12/2011,22:54,-0.17,-0.22,-,0.07,-0.24
03/12/2011,22:55,-0.04,-,-,0.07,-0.11
03/12/2011,22:56,0.05,-,-,0.07,-0.02
03/12/2011,22:57,0.10,-,-,0.07,0.03
03/12/2011,22:58,0.15,-,-,0.07,0.08
03/12/2011,22:59,0.16,-,-,0.07,0.09
03/12/2011,23:00,0.10,0.12,-,0.07,0.03
03/12/2011,23:01,0.04,-,-,0.07,-0.03
03/12/2011,23:02,-0.05,-,-,0.07,-0.12
